Bankrupt?, Operating Gross Margin, Operating Profit Rate, Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Cash Flow Per Share, Revenue Per Share (Yuan ¥), Net profit before tax/Paid-in capital, Revenue per person, Working Capital to Total Assets, Cash/Total Assets, Cash/Current Liability, Inventory/Working Capital, Inventory/Current Liability, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Cash Flow to Total Assets, Net Income to Total Assets
0,0.595771055,0.998894906,0.000108814,0,0.463549818,0.000556056,0,0.318631959,0.009846182,0.166948194,0.030918144,0.756169518,0.034954906,0.004511376,0.277578697,0.00301721,0.931717332,0.00221301,0.018490605,0.607458323,0.79411053
0,0.595662953,0.998905999,97700000,0,0.461568657,0.00059706,0,0.317853859,0.025923741,0.155342734,0.018674265,0.737458293,0.013444309,0.0007149,0.276314352,0.003092787,0.924905685,0.002109033,0.025863837,0.639633897,0.777633778
0,0.603893109,0.999001672,0.000132404,2390000000,0.463967523,0.00050305,0,0.320577209,0.027965576,0.173101576,0.011958932,0.802469638,0.023103422,0.00151987,0.277386556,0.009544499,0.934534782,0.002288545,0.024101141,0.641654485,0.804214862
0,0.595064789,0.998916976,7540000000,0,0.467817451,0,0,0.319268586,0.016909418,0.165982958,0.030553883,0.818660604,0.033930604,0.008340214,0.277102553,0.014504167,0.936722179,0.002180106,0.016822989,0.651310804,0.791033964
0,0.598574497,0.998970128,7860000000,0,0.476510405,0,0.071161049,0.322345618,0.025379252,0.170024885,0.028077494,0.810589624,0.053978851,0.010918055,0.277170946,0.016158975,0.932266767,0.002253104,0.017873769,0.653396347,0.79836826
0,0.604642615,0.999118837,2710000000,441000000,0.474609765,0.000530053,0.282518474,0.326271486,0.026090113,0.184797527,0.114733487,0.782680791,0.010186416,0.000973263,0.277256005,0.005864914,0.944796324,0.002691793,0.01029279,0.641913212,0.823788524
0,0.60146442,0.998978909,0.000116099,985000000,0.472335036,0,0.285251544,0.323512768,0.040428332,0.172815021,0.086644243,0.810045538,0.027308939,0.003350068,0.277395216,0.020819208,0.935500775,0.002265522,0.030799885,0.567583388,0.802361524
0,0.603237291,0.99907932,4600000000,492000000,0.468131149,0.000616062,0,0.322557827,0.021734198,0.178131363,0.068304863,0.772950692,0.076403962,0.009586014,0.277223479,0.004754156,0.935612599,0.002357819,0.021654703,0.663543478,0.812159515
0,0.600368988,0.998968625,0.000110086,0,0.462266509,0.000942094,0,0.318066068,0.00739598,0.171073071,0.032375189,0.780335365,0.035808817,0.004444695,0.277212464,0.005970493,0.933508571,0.002306036,0.012300135,0.598452135,0.801425262
0,0.605406535,0.999007218,0.000151021,0,0.463145534,0.000523052,0.210851301,0.319763741,0.019631865,0.173124199,0.01132735,0.803355858,0.115407971,0.006874663,0.277236762,0.005591624,0.940632554,0.002285664,0.020800608,0.672383016,0.802731335
0,0.586265296,0.998684264,0.000167095,53500000,0.456811186,0.000529053,0,0.311452218,0.012523254,0.143669407,0.007822805,0.696534784,0.035870606,0.001372019,0.276771431,0.002842572,0.896988131,0.00192155,0.042225696,0.645421147,0.719703518
0,0.606682137,0.998995317,0.000184556,3770000000,0.466037593,0.000618062,0,0.324184763,0.021855196,0.167589171,0.011579983,0.744675475,0.038437434,0.002226515,0.276050218,0.002097386,0.930078706,0.002212008,0.033834616,0.65418797,0.79239256
0,0.594639588,0.998905537,8010000000,0,0.462633888,0.000414041,0,0.318455118,0.029432672,0.159716462,0.015463478,0.778115712,0.069737919,0.007309909,0.277531686,0.01093818,0.927051004,0.002077176,0.017202295,0.666103393,0.780554329
0,0.606307384,0.999007449,0.000165245,4820000000,0.473202318,0.000557056,0.176940986,0.324892127,0.021204834,0.173780258,0.005411042,0.810611279,0.030617237,0.002925318,0.277133385,0.006173158,0.934835229,0.002301104,0.024894823,0.638750175,0.806317964
0,0.604022831,0.998968279,0.000167789,0,0.476869396,0.000471047,0.226136249,0.343531159,0.028147073,0.176329085,0.008689394,0.865739501,0.521109465,0.02846381,0.277061852,0.00371136,0.957603554,0.002867568,0.021026254,0.751791438,0.874451641
0,0.613312386,0.999125192,0.000159925,0,0.545963447,0.000649065,0.103350542,0.327792318,0.00842446,0.188884699,0.010310944,0.840712926,0.050045616,0.029452163,0.277012282,0.013467251,0.946518295,0.003076304,0.007807106,0.521533506,0.834655161
0,0.605132677,0.999040265,0.000113439,1140000000,0.46380648,0.000671067,0,0.322168777,0.026574103,0.186124727,0.024440756,0.751800419,0.008579369,0.000755852,0.289253765,0.009859274,0.940005629,0.002612905,0.010900319,0.645708114,0.820394363
0,0.602869744,0.998972207,0.000145471,3630000000,0.458175017,0.000693069,0,0.311452218,0.01681867,0.188666013,0.010872024,0.73819695,0.052106549,0.002921314,0.276221098,0.003509728,0.94283092,0.002640555,0.016050762,0.660446648,0.834540474
0,0.605356088,0.999071809,8570000000,985000000,0.473829714,0.000389039,0.106792185,0.326236118,0.028419317,0.182655908,0.02076583,0.826787788,0.16303986,0.014418792,0.277089888,0.005261014,0.941547257,0.00252386,0.017744445,0.707115047,0.826485765
0,0.605644359,0.999035758,0.000126275,0,0.463519623,0.000654065,0.181394878,0.322062672,0.053208706,0.185528995,0.016065685,0.784733359,0.062853544,0.002860902,0.27737282,0.004206805,0.940977775,0.002347189,0.03180923,0.642262444,0.817782345
0,0.611914268,0.999104856,0.000157728,2280000000,0.465915134,0.001257126,0.226136249,0.321567518,0.022172815,0.180687731,0.016147937,0.855924294,0.030340028,0.002816979,0.277359837,0.025541754,0.948291057,0.002370787,0.020707085,0.643734696,0.813022466
0,0.610422462,0.999072618,0.000166054,2850000000,0.46405811,0.000912091,0.126328576,0.3219212,0.045616105,0.193167936,0.011671049,0.839296125,0.041812942,0.002352841,0.277386295,0.013935396,0.951351477,0.002396913,0.036216669,0.645417752,0.831351886
0,0.600376195,0.998964466,0.000112514,1240000000,0.458849383,0.000574057,0,0.313680413,0.050728254,0.166940653,0.01890046,0.779839062,0.105382958,0.005194544,0.27772311,0.007342695,0.939561351,0.002212824,0.040850039,0.646715607,0.791851948
1,0.597306101,0.998903688,0.000126159,3920000000,0.462066883,0.000619062,0,0.31841975,0.019586491,0.164406907,0.012020622,0.737201424,0.011839115,0.000646245,0.275622441,0.006629086,0.909745325,0.002140814,0.02164235,0.644138014,0.784648939
0,0.605802909,0.999085328,790000000,985000000,0.474077988,0.000361036,0.004453892,0.330374195,0.026574103,0.19510595,0.053508218,0.779392824,0.008115258,0.001112872,0.277250299,0.007405468,0.941294675,0.002747096,0.009563317,0.641311859,0.824914279
0,0.605817322,0.999072965,9200000000,0,0.471316776,0.000334033,0.048790363,0.326625168,0.029311675,0.189601086,0.0234361,0.779332161,0.006428483,0.00104486,0.27730515,0.010503142,0.941093086,0.002548938,0.010891489,0.64327845,0.816293759
0,0.601976102,0.99902351,7980000000,1320000000,0.462868742,0.000435044,0.059925094,0.318101436,0.011237654,0.171736671,0.040891265,0.800192112,0.035690086,0.00605921,0.27711023,0.007744458,0.932900561,0.002303263,0.010755979,0.634380696,0.800562579
0,0.598495222,0.998963426,8460000000,0,0.465093145,0.000371037,0,0.319763741,0.023019798,0.169006862,0.019414538,0.790510581,0.012598129,0.001512988,0.277199518,0.007322068,0.928539736,0.002231578,0.015771496,0.641242036,0.796094757
0,0.603532769,0.999005485,0.00012269,0,0.462009847,0.000186019,0.015284948,0.318278277,0.027980701,0.17918709,0.013186845,0.835999006,0.169365647,0.014268031,0.277162468,0.009160116,0.936813058,0.002407912,0.015286668,0.709317344,0.811876396
0,0.601918448,0.999030443,719000000,492000000,0.467434975,980000000,0.143334346,0.322133409,0.019541117,0.177950381,0.036951956,0.809823823,0.008888219,0.00089444,0.277104164,0.005233927,0.93701903,0.002455015,0.011800751,0.629325125,0.81149996
0,0.597716888,0.998956493,7840000000,0,0.4615804,0.000229023,0,0.317677018,0.034680944,0.166721967,0.036241059,0.830177957,0.025839074,0.002763086,0.277160313,0.010711651,0.929953336,0.0021894,0.018006401,0.640020607,0.791668826
0,0.600455469,0.99906245,1630000000,170000000,0.464992493,0.000224022,0.319060634,0.321602886,0.027723581,0.176140563,0.129668199,0.762854559,0.010759308,0.00066113,0.277574698,0.003096403,0.938541378,0.002421963,0.011222774,0.641962572,0.808565728
0,0.604397584,0.999070423,7160000000,781000000,0.470771579,0,0.250328981,0.32542265,0.055855529,0.194472513,0.135546318,0.859991632,0.071517257,0.006784626,0.277181513,0.014549115,0.944778193,0.002490646,0.024288588,0.637440819,0.833022416
0,0.598704219,0.999013111,3790000000,543000000,0.466453621,0.000418042,0,0.322380986,0.022717304,0.156172234,0.072238297,0.751484002,0.004313979,0.000363833,0.283051661,0.003572216,0.91591844,0.002103731,0.036633949,0.642417017,0.768874463
0,0.601594142,0.999012649,8450000000,0,0.470951075,0.000290029,0.296588724,0.319056377,0.00967981,0.175484503,0.044254807,0.786779333,0.003360493,0.001421626,0.277154885,0.01874267,0.937197138,0.00248062,0.00719127,0.640705076,0.806505
0,0.605572291,0.999038069,0.000122806,0,0.467976817,0.000283028,0.255795121,0.32153215,0.022566057,0.175318603,0.01770486,0.834748779,0.070749331,0.008329163,0.277158184,0.012325777,0.93915298,0.00230954,0.022858558,0.619767527,0.806598562
0,0.598142089,0.998908194,0.00013356,6940000000,0.461635758,0.000345035,0,0.317677018,0.006790992,0.16906719,0.010222816,0.718915607,0.008191713,0.000459479,0.276674225,0.003603383,0.860211343,0.002236327,0.015768151,0.643433069,0.796533251
0,0.612858358,0.999101967,0.000176577,362000000,0.475413301,0.000362036,0.096770928,0.332142605,0.026211111,0.193002036,0.014353069,0.761926145,0.033591095,0.003045768,0.277321874,0.002445347,0.943531167,0.002501361,0.023093264,0.65512365,0.832646979
0,0.593299125,0.998889707,7440000000,0,0.469684541,0.000267027,0.211964774,0.323335927,0.028631063,0.178146444,0.015815989,0.791079985,0.091236639,0.010668482,0.277315042,0.010948596,0.938041638,0.00243671,0.011670245,0.678447705,0.810076813
0,0.606386659,0.999001325,0.000172761,7730000000,0.473485821,0.000252025,0.039174005,0.324432341,0.021764448,0.176992685,0.005220099,0.815781274,0.033661668,0.004334701,0.277114638,0.007966578,0.937403161,0.00235972,0.021500152,0.638014311,0.812283065
0,0.603900316,0.998990117,0.000143967,0,0.46760776,710000000,0.150521308,0.323442032,0.024078527,0.172732071,0.01068108,0.863427662,0.257405075,0.017939589,0.277100487,0.006701512,0.943051861,0.002362238,0.02179809,0.659282551,0.812830944
0,0.600426642,0.998958919,0.000119452,1270000000,0.502562425,0.000287029,0,0.322416354,0.008802577,0.170877008,0.011115844,0.820115637,0.01496295,0.008800312,0.277054318,0.022055982,0.940513351,0.002342756,0.007701516,0.634932736,0.801033204
0,0.605968665,0.999107398,5980000000,645000000,0.481423886,0.000374037,0.144650268,0.334865955,0.035648925,0.203423573,0.047768165,0.783658909,0.002853674,0.000495388,0.27734996,0.01464862,0.946288332,0.00286967,0.008087457,0.642556099,0.826253737
0,0.60355439,0.999019004,0.000109392,2900000000,0.466599566,0.000467047,0.252353477,0.322840772,0.020766217,0.171751753,0.020827519,0.765873218,0.015395133,0.00124625,0.277287194,0.00264114,0.935463179,0.002271908,0.017745719,0.640502923,0.800304955
0,0.604952507,0.999065223,8570000000,815000000,0.466790804,210000000,0.249013058,0.323229822,0.029115054,0.182889676,0.024587636,0.802441895,0.114733698,0.006851779,0.277194318,0.004616126,0.940014804,0.002504135,0.016066211,0.638951773,0.82174213
0,0.604015624,0.99902871,0.000106848,27200000,0.460907711,0.00030003,0.187873267,0.31686355,0.041471936,0.185280145,0.023060088,0.799266558,0.062754337,0.004643504,0.277157644,0.004472834,0.940454915,0.002411105,0.020993928,0.648495307,0.818215489
0,0.609881953,0.999098732,0.000131247,2170000000,0.467740285,0.00019702,0.190505112,0.325458018,0.023458415,0.187602745,0.022099496,0.827100383,0.070253937,0.004879558,0.277366388,0.014121485,0.953329515,0.002540998,0.014772396,0.622977027,0.822854384
0,0.609233342,0.999080937,0.000138533,2120000000,0.463709184,0.000343034,0.215811317,0.321390677,0.050289638,0.190988613,0.01348648,0.848092544,0.019530791,0.001167857,0.277251124,0.010927808,0.948544772,0.002369732,0.032899878,0.644688588,0.822873508
0,0.600750948,0.998974865,0.000108698,1710000000,0.464700603,0.000186019,0.045652394,0.322239513,0.046720208,0.173697308,0.022825081,0.770632494,0.056235597,0.003043714,0.277429935,0.003367134,0.94167272,0.002284704,0.02850631,0.60152036,0.805085451
1,0.597630407,0.998937659,9890000000,340000000,0.455702339,0.000272027,0,0.295006013,0.03592117,0.163004298,0.017325911,0.761252295,0.038191669,0.001116062,0.279162054,0.00467558,0.929417374,0.002157516,0.015428529,0.652841999,0.789399545
0,0.604952507,0.999088679,6270000000,441000000,0.485617708,0.000265027,0.097479502,0.338473509,0.036964775,0.220209637,0.079591087,0.788674002,0.016028241,0.002817801,0.27720381,0.010422322,0.948519733,0.003279774,0.007425355,0.639527747,0.841615583
0,0.603367013,0.99904454,8110000000,0,0.473405299,0.000259026,0.030772345,0.333521964,0.034227203,0.210806123,0.035923799,0.783201453,0.017567255,0.002091199,0.277300403,0.008597722,0.945670681,0.0029817,0.008985705,0.637682573,0.835514861
0,0.600383401,0.999022008,5560000000,764000000,0.466864615,0.00029503,0.044437696,0.321107731,0.019072251,0.175906794,0.068031667,0.84620708,0.168456666,0.020238718,0.27707059,0.007461254,0.936674055,0.002398532,0.014037812,0.716178938,0.809803967
0,0.600642846,0.998996935,8490000000,0,0.471927397,0.000261026,0,0.325917804,0.026362358,0.159075485,0.024329128,0.830806857,0.059643628,0.006233379,0.277102271,0.007249071,0.92532005,0.002117625,0.027787322,0.665574484,0.777670406
0,0.602927399,0.998989886,0.000128703,0,0.477085797,0.000106011,0,0.331470609,0.025379252,0.179315285,0.013430666,0.806006415,0.058071864,0.005646899,0.277258991,0.010398701,0.938087397,0.002405116,0.01824426,0.655005242,0.814659311
0,0.601334698,0.999039918,5300000000,357000000,0.476294004,0.000927093,0.247191011,0.323583504,0.026967346,0.181668049,0.060484996,0.832376687,0.047333845,0.008437649,0.277061383,0.008560529,0.941129609,0.002579228,0.010037855,0.661471607,0.816480568
0,0.597889851,0.99897706,6060000000,0,0.466363034,0.000244024,0.014677599,0.320294263,0.053102833,0.17073373,0.061989043,0.871583078,0.029879377,0.004994015,0.277138033,0.022381624,0.93257186,0.002253722,0.021026682,0.652670752,0.798872187
0,0.59378198,0.998960537,1110000000,67900000,0.463016364,0.000190019,0,0.319303954,0.037705885,0.165847221,0.191116725,0.76855958,0.067378472,0.004136316,0.277507036,0.004007313,0.930975103,0.00207119,0.010741023,0.664374891,0.785955339
0,0.59894925,0.999003405,5120000000,441000000,0.481011214,0,0.227755846,0.332849968,0.072114585,0.187911922,0.213054654,0.863203943,0.11047764,0.010866627,0.277144476,0.012744413,0.942387039,0.002489269,0.019419738,0.673582761,0.825434719
0,0.595194511,0.998967239,2510000000,357000000,0.467342711,0.000370037,0,0.321885832,0.030672898,0.171895031,0.104105283,0.756495953,0.000935978,9650000000,0.278359922,0.00584475,0.924961476,0.002312517,0.013228161,0.638578576,0.802340881
0,0.602285994,0.999042229,6600000000,0,0.476288971,0.000184018,0.176029963,0.321461413,0.013128242,0.177211372,0.068751377,0.778183283,0.009159559,0.00229932,0.277261496,0.013517535,0.940965173,0.002655645,0.006462832,0.640478275,0.812064216
0,0.605046196,0.999027323,0.000125003,0,0.471722738,0.000306031,0.132604515,0.323618872,0.022974424,0.179073976,0.019267659,0.830778097,0.081047735,0.011682885,0.277144736,0.013326072,0.941174501,0.002393577,0.016961759,0.654734002,0.812197795
0,0.595605298,0.998835862,0.00016536,7450000000,0.464752606,0.00019502,0,0.320329631,0.007955594,0.164859362,0.013066404,0.72891621,0.002842662,0.000191783,0.27666741,0.003026984,0.926639818,0.002096975,0.018350977,0.641233775,0.781654841
0,0.612743049,0.999094687,0.000179237,4180000000,0.470677638,0.000212021,0.091709687,0.327863054,0.027950451,0.191222381,0.014009371,0.763380456,0.016684034,0.001581886,0.277339949,0.003031334,0.944512689,0.002471443,0.021834174,0.631010149,0.82682113
0,0.599504173,0.99899809,6550000000,0,0.475119734,0.00020102,0,0.327438636,0.034847316,0.18432999,0.020519072,0.790341442,0.021603014,0.002305811,0.277411781,0.012602539,0.949404752,0.002669258,0.012837251,0.64305753,0.82897386
0,0.605435362,0.998996588,0.000162122,7760000000,0.467476913,0.000248025,0,0.324821391,0.023730659,0.170296358,0.005728302,0.775334535,0.041504694,0.002864276,0.277432004,0.0053178,0.932981628,0.002250857,0.02548228,0.648895608,0.799065305
0,0.604102106,0.999004445,0.000132866,0,0.472111925,490000000,0.152343355,0.327580109,0.024275149,0.173403212,0.011021841,0.86418677,0.31787229,0.021123191,0.277148794,0.00890622,0.937374266,0.002298762,0.023319018,0.691628368,0.805341465
0,0.60299226,0.999033332,8530000000,1750000000,0.478355686,0.000410041,0.252657152,0.320966259,0.01450459,0.172958299,0.016515136,0.799948019,0.043512053,0.011641737,0.277174022,0.017868097,0.942149995,0.002363241,0.010972668,0.655914195,0.804510406
0,0.603143603,0.999072849,4900000000,0,0.480303297,0.000332033,0,0.340065077,0.045056491,0.224952869,0.07749071,0.780141389,0.014396186,0.001934913,0.277412516,0.011831065,0.956821091,0.003550123,0.006968649,0.634666253,0.849847463
0,0.602747229,0.999020737,9460000000,1210000000,0.466955202,0.000418042,0.086547221,0.323760345,0.029357049,0.176811703,0.025457163,0.757625918,0.01822124,0.001498458,0.277903136,0.003708748,0.939621031,0.002343383,0.020830138,0.643260467,0.809781259
0,0.603799421,0.999051357,8110000000,696000000,0.467404779,0.000105011,0.210243952,0.321956568,0.032623985,0.182112963,0.026406004,0.813478427,0.060622885,0.004838461,0.277280201,0.010405865,0.940529014,0.002483968,0.018444207,0.630587534,0.823381127
0,0.604383171,0.999030097,0.000112167,115000000,0.464225862,0.000264026,0.257414718,0.324043291,0.041608058,0.178485785,0.024696327,0.786529528,0.022976637,0.001149183,0.277817672,0.010302782,0.935852717,0.002311931,0.021633547,0.638123532,0.806330582
0,0.608116289,0.999054477,0.000147205,1870000000,0.468879327,0.000392039,0.105071363,0.32620075,0.030113284,0.186064399,0.02813037,0.812572479,0.058898597,0.004415916,0.27751537,0.017055129,0.952803752,0.00244135,0.022071154,0.642142808,0.823267022
0,0.606682137,0.999035643,0.000142233,3770000000,0.466695185,0.000268027,0.119850187,0.328499682,0.051348367,0.188236181,0.015492854,0.835658752,0.076539199,0.00361851,0.277323203,0.009506768,0.948129471,0.0023837,0.029970819,0.655175646,0.822927383
0,0.602386889,0.999009067,0.000100488,1000000000,0.464338257,0.000229023,0.236056281,0.322805404,0.059001467,0.182075258,0.028820704,0.78290249,0.111738596,0.00546195,0.277346675,0.003995507,0.941775142,0.002332624,0.029727096,0.641772533,0.813817863
